History_ID,Lead_ID,Stage,Timestamp,Rep_ID,Stage_Sequence,Notes,Stage_Engagement (in Days)
16541,LDSTRA-EU-1759,Proposal,2024-09-10 22:57:12,GW_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1759,6
16542,LDSTRA-EU-1759,Negotiation,2024-09-17 22:57:12,GW_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1759,7
16543,LDSTRA-EU-1759,Deal Lost,2024-09-17 22:57:16,GW_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1759,0
16596,LDSTRA-EU-1765,Lead Captured,2024-11-18 21:46:02,HB_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1765,0
16597,LDSTRA-EU-1765,Qualified,2024-11-22 21:46:02,HB_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1765,4
16598,LDSTRA-EU-1765,Contacted,2024-11-27 21:46:02,HB_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1765,5
16599,LDSTRA-EU-1765,Responded,2024-11-30 21:46:02,HB_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1765,3
16600,LDSTRA-EU-1765,Demo Scheduled,2024-12-04 21:46:02,HB_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1765,4
16601,LDSTRA-EU-1765,Demo,2024-12-06 21:46:02,HB_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1765,2
16602,LDSTRA-EU-1765,Demo Completed,2024-12-10 21:46:02,HB_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1765,4
16603,LDSTRA-EU-1765,Proposal Sent,2024-12-15 21:46:02,HB_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1765,5
16604,LDSTRA-EU-1765,Proposal,2024-12-21 21:46:02,HB_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1765,6
16605,LDSTRA-EU-1765,Negotiation,2024-12-28 21:46:02,HB_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1765,7
16606,LDSTRA-EU-1765,Deal Lost,2024-12-28 21:46:49,HB_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1765,0
16865,LDSTRA-EU-1793,Lead Captured,2024-11-23 19:45:55,GW_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1793,0
16866,LDSTRA-EU-1793,Qualified,2024-11-28 11:09:32,GW_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1793,5
16867,LDSTRA-EU-1793,Contacted,2024-12-03 16:26:29,GW_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1793,5
16868,LDSTRA-EU-1793,Responded,2024-12-06 22:44:53,GW_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1793,3
16869,LDSTRA-EU-1793,Demo Scheduled,2024-12-10 23:42:40,GW_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1793,4
16870,LDSTRA-EU-1793,Demo,2024-12-12 23:50:57,GW_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1793,2
16871,LDSTRA-EU-1793,Demo Completed,2024-12-13 02:19:53,GW_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1793,0
16892,LDSTRA-EU-1796,Lead Captured,2025-08-15 13:31:55,GW_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1796,0
16893,LDSTRA-EU-1796,Qualified,2025-08-21 07:07:09,GW_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1796,6
16894,LDSTRA-EU-1796,Contacted,2025-08-27 22:11:01,GW_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1796,7
17264,LDSTRA-EU-1838,Lead Captured,2024-09-25 11:30:06,FG_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1838,0
17265,LDSTRA-EU-1838,Qualified,2024-09-29 11:30:06,FG_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1838,4
17266,LDSTRA-EU-1838,Contacted,2024-10-04 11:30:06,FG_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1838,5
17267,LDSTRA-EU-1838,Responded,2024-10-07 11:30:06,FG_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1838,3
17268,LDSTRA-EU-1838,Demo Scheduled,2024-10-11 11:30:06,FG_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1838,4
17269,LDSTRA-EU-1838,Demo,2024-10-13 11:30:06,FG_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1838,2
17270,LDSTRA-EU-1838,Demo Completed,2024-10-17 11:30:06,FG_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1838,4
17271,LDSTRA-EU-1838,Proposal Sent,2024-10-22 11:30:06,FG_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1838,5
17272,LDSTRA-EU-1838,Proposal,2024-10-28 11:30:06,FG_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1838,6
17273,LDSTRA-EU-1838,Negotiation,2024-11-04 11:30:06,FG_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1838,7
17274,LDSTRA-EU-1838,Deal Won,2024-11-04 11:30:37,FG_EU,11,Notes for stage Deal Won for Lead LDSTRA-EU-1838,0
17420,LDSTRA-EU-1854,Lead Captured,2025-05-27 02:57:02,GW_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1854,0
17421,LDSTRA-EU-1854,Qualified,2025-05-31 04:08:31,GW_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1854,4
17422,LDSTRA-EU-1854,Contacted,2025-06-09 11:36:14,GW_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1854,9
17423,LDSTRA-EU-1854,Responded,2025-06-13 21:34:49,GW_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1854,4
17424,LDSTRA-EU-1854,Demo Scheduled,2025-06-21 08:44:15,GW_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1854,7
17425,LDSTRA-EU-1854,Demo,2025-06-23 19:12:36,GW_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1854,2
17426,LDSTRA-EU-1854,Demo Completed,2025-06-30 16:53:17,GW_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1854,7
17427,LDSTRA-EU-1854,Proposal Sent,2025-07-11 06:13:44,GW_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1854,11
17428,LDSTRA-EU-1854,Proposal,2025-07-17 14:34:16,GW_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1854,6
17429,LDSTRA-EU-1854,Negotiation,2025-07-25 00:42:10,GW_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1854,7
17430,LDSTRA-EU-1854,Deal Won,2025-07-25 20:56:15,GW_EU,11,Notes for stage Deal Won for Lead LDSTRA-EU-1854,1
17752,LDSTRA-EU-1893,Lead Captured,2024-04-26 23:54:37,HB_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1893,0
17753,LDSTRA-EU-1893,Qualified,2024-04-30 23:54:37,HB_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1893,4
17754,LDSTRA-EU-1893,Contacted,2024-05-05 23:54:37,HB_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1893,5
17755,LDSTRA-EU-1893,Responded,2024-05-08 23:54:37,HB_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1893,3
17756,LDSTRA-EU-1893,Demo Scheduled,2024-05-12 23:54:37,HB_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1893,4
17757,LDSTRA-EU-1893,Demo,2024-05-14 23:54:37,HB_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1893,2
17758,LDSTRA-EU-1893,Demo Completed,2024-05-18 23:54:37,HB_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1893,4
17759,LDSTRA-EU-1893,Proposal Sent,2024-05-23 23:54:37,HB_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1893,5
17760,LDSTRA-EU-1893,Proposal,2024-05-29 23:54:37,HB_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1893,6
17761,LDSTRA-EU-1893,Negotiation,2024-06-05 23:54:37,HB_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1893,7
17762,LDSTRA-EU-1893,Deal Lost,2024-06-05 23:54:46,HB_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1893,0
18097,LDSTRA-EU-1930,Lead Captured,2024-11-20 01:57:12,FG_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1930,0
18098,LDSTRA-EU-1930,Qualified,2024-11-24 01:57:12,FG_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1930,4
18099,LDSTRA-EU-1930,Contacted,2024-11-29 01:57:12,FG_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1930,5
18100,LDSTRA-EU-1930,Responded,2024-12-02 01:57:12,FG_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1930,3
18101,LDSTRA-EU-1930,Demo Scheduled,2024-12-06 01:57:12,FG_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1930,4
18102,LDSTRA-EU-1930,Demo,2024-12-08 01:57:12,FG_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1930,2
18103,LDSTRA-EU-1930,Demo Completed,2024-12-12 01:57:12,FG_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1930,4
18104,LDSTRA-EU-1930,Proposal Sent,2024-12-17 01:57:12,FG_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1930,5
18105,LDSTRA-EU-1930,Proposal,2024-12-23 01:57:12,FG_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1930,6
18106,LDSTRA-EU-1930,Negotiation,2024-12-30 01:57:12,FG_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1930,7
18107,LDSTRA-EU-1930,Deal Won,2024-12-30 01:57:55,FG_EU,11,Notes for stage Deal Won for Lead LDSTRA-EU-1930,0
18386,LDSTRA-EU-1959,Lead Captured,2024-09-29 08:16:26,EB_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1959,0
18387,LDSTRA-EU-1959,Qualified,2024-10-07 04:26:05,EB_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1959,8
18388,LDSTRA-EU-1959,Contacted,2024-10-12 21:34:19,EB_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1959,6
18389,LDSTRA-EU-1959,Responded,2024-10-18 11:46:55,EB_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1959,6
18390,LDSTRA-EU-1959,Demo Scheduled,2024-10-23 11:24:32,EB_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1959,5
18391,LDSTRA-EU-1959,Demo,2024-10-25 13:56:15,EB_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1959,2
18392,LDSTRA-EU-1959,Demo Completed,2024-10-29 18:03:42,EB_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1959,4
18393,LDSTRA-EU-1959,Proposal Sent,2024-11-03 18:52:05,EB_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1959,5
18394,LDSTRA-EU-1959,Proposal,2024-11-09 21:11:46,EB_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1959,6
18395,LDSTRA-EU-1959,Negotiation,2024-11-16 22:15:10,EB_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1959,7
18396,LDSTRA-EU-1959,Deal Lost,2024-11-16 23:03:49,EB_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1959,0
18527,LDSTRA-EU-1974,Lead Captured,2023-10-04 19:23:52,GW_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1974,0
18528,LDSTRA-EU-1974,Qualified,2023-10-10 21:57:23,GW_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1974,6
18529,LDSTRA-EU-1974,Contacted,2023-10-18 03:54:48,GW_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1974,7
18530,LDSTRA-EU-1974,Responded,2023-10-21 21:48:33,GW_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1974,4
18531,LDSTRA-EU-1974,Demo Scheduled,2023-10-26 20:49:59,GW_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1974,5
18532,LDSTRA-EU-1974,Demo,2023-10-29 09:25:03,GW_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1974,3
18533,LDSTRA-EU-1974,Demo Completed,2023-10-31 00:13:25,GW_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1974,2
18545,LDSTRA-EU-1976,Lead Captured,2025-04-08 02:05:08,EB_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1976,0
18546,LDSTRA-EU-1976,Qualified,2025-04-15 20:04:38,EB_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1976,8
18547,LDSTRA-EU-1976,Contacted,2025-04-27 06:34:06,EB_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1976,11
18548,LDSTRA-EU-1976,Responded,2025-05-02 10:45:57,EB_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1976,5
18549,LDSTRA-EU-1976,Demo Scheduled,2025-05-20 17:12:34,EB_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1976,18
18643,LDSTRA-EU-1987,Lead Captured,2025-02-25 03:39:29,HB_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1987,0
18644,LDSTRA-EU-1987,Qualified,2025-03-01 03:39:29,HB_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1987,4
18645,LDSTRA-EU-1987,Contacted,2025-03-06 03:39:29,HB_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1987,5
18646,LDSTRA-EU-1987,Responded,2025-03-09 03:39:29,HB_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1987,3
18647,LDSTRA-EU-1987,Demo Scheduled,2025-03-13 03:39:29,HB_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1987,4
18648,LDSTRA-EU-1987,Demo,2025-03-15 03:39:29,HB_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1987,2
18649,LDSTRA-EU-1987,Demo Completed,2025-03-19 03:39:29,HB_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1987,4
18650,LDSTRA-EU-1987,Proposal Sent,2025-03-24 03:39:29,HB_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1987,5
18651,LDSTRA-EU-1987,Proposal,2025-03-30 03:39:29,HB_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1987,6
18652,LDSTRA-EU-1987,Negotiation,2025-04-06 03:39:29,HB_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1987,7
18653,LDSTRA-EU-1987,Deal Lost,2025-04-06 03:40:27,HB_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1987,0
18696,LDSTRA-EU-1992,Lead Captured,2025-01-02 15:48:22,GW_EU,1,Notes for stage Lead Captured for Lead LDSTRA-EU-1992,0
18697,LDSTRA-EU-1992,Qualified,2025-01-06 15:48:22,GW_EU,2,Notes for stage Qualified for Lead LDSTRA-EU-1992,4
18698,LDSTRA-EU-1992,Contacted,2025-01-11 15:48:22,GW_EU,3,Notes for stage Contacted for Lead LDSTRA-EU-1992,5
18699,LDSTRA-EU-1992,Responded,2025-01-14 15:48:22,GW_EU,4,Notes for stage Responded for Lead LDSTRA-EU-1992,3
18700,LDSTRA-EU-1992,Demo Scheduled,2025-01-18 15:48:22,GW_EU,5,Notes for stage Demo Scheduled for Lead LDSTRA-EU-1992,4
18701,LDSTRA-EU-1992,Demo,2025-01-20 15:48:22,GW_EU,6,Notes for stage Demo for Lead LDSTRA-EU-1992,2
18702,LDSTRA-EU-1992,Demo Completed,2025-01-24 15:48:22,GW_EU,7,Notes for stage Demo Completed for Lead LDSTRA-EU-1992,4
18703,LDSTRA-EU-1992,Proposal Sent,2025-01-29 15:48:22,GW_EU,8,Notes for stage Proposal Sent for Lead LDSTRA-EU-1992,5
18704,LDSTRA-EU-1992,Proposal,2025-02-04 15:48:22,GW_EU,9,Notes for stage Proposal for Lead LDSTRA-EU-1992,6
18705,LDSTRA-EU-1992,Negotiation,2025-02-11 15:48:22,GW_EU,10,Notes for stage Negotiation for Lead LDSTRA-EU-1992,7
18706,LDSTRA-EU-1992,Deal Lost,2025-02-11 15:49:22,GW_EU,11,Notes for stage Deal Lost for Lead LDSTRA-EU-1992,0
1157,LDSTRA-LA-0124,Lead Captured,2023-11-22 02:14:09,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0124,0
1158,LDSTRA-LA-0124,Qualified,2023-11-26 02:14:09,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0124,4
1159,LDSTRA-LA-0124,Contacted,2023-12-01 02:14:09,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0124,5
1160,LDSTRA-LA-0124,Responded,2023-12-04 02:14:09,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0124,3
1161,LDSTRA-LA-0124,Demo Scheduled,2023-12-08 02:14:09,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0124,4
1162,LDSTRA-LA-0124,Demo,2023-12-10 02:14:09,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0124,2
1163,LDSTRA-LA-0124,Demo Completed,2023-12-14 02:14:09,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0124,4
1164,LDSTRA-LA-0124,Proposal Sent,2023-12-19 02:14:09,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0124,5
1165,LDSTRA-LA-0124,Proposal,2023-12-25 02:14:09,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0124,6
1166,LDSTRA-LA-0124,Negotiation,2024-01-01 02:14:09,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0124,7
1167,LDSTRA-LA-0124,Deal Lost,2024-01-01 02:15:01,RA_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0124,0
1338,LDSTRA-LA-0142,Lead Captured,2025-08-02 19:08:51,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0142,0
1339,LDSTRA-LA-0142,Qualified,2025-08-06 19:08:51,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0142,4
1340,LDSTRA-LA-0142,Contacted,2025-08-11 19:08:51,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0142,5
1341,LDSTRA-LA-0142,Responded,2025-08-14 19:08:51,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0142,3
1342,LDSTRA-LA-0142,Demo Scheduled,2025-08-18 19:08:51,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0142,4
1343,LDSTRA-LA-0142,Demo,2025-08-20 19:08:51,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0142,2
1344,LDSTRA-LA-0142,Demo Completed,2025-08-24 19:08:51,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0142,4
1345,LDSTRA-LA-0142,Proposal Sent,2025-08-29 19:08:51,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0142,5
1346,LDSTRA-LA-0142,Proposal,2025-09-04 19:08:51,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0142,6
1347,LDSTRA-LA-0142,Negotiation,2025-09-11 19:08:51,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0142,7
1348,LDSTRA-LA-0142,Deal Lost,2025-09-11 19:09:03,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0142,0
1437,LDSTRA-LA-0152,Lead Captured,2024-08-11 02:09:16,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0152,0
1717,LDSTRA-LA-0183,Lead Captured,2025-07-14 03:08:10,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0183,0
1718,LDSTRA-LA-0183,Qualified,2025-07-18 05:15:28,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0183,4
1719,LDSTRA-LA-0183,Contacted,2025-07-23 07:14:33,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0183,5
1720,LDSTRA-LA-0183,Responded,2025-07-26 07:25:32,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0183,3
1721,LDSTRA-LA-0183,Demo Scheduled,2025-07-30 07:30:27,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0183,4
1722,LDSTRA-LA-0183,Demo,2025-08-01 07:31:34,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0183,2
1723,LDSTRA-LA-0183,Demo Completed,2025-08-05 07:31:37,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0183,4
1724,LDSTRA-LA-0183,Proposal Sent,2025-08-10 07:31:37,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0183,5
1725,LDSTRA-LA-0183,Proposal,2025-08-16 07:31:38,QH_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0183,6
1726,LDSTRA-LA-0183,Negotiation,2025-08-23 07:31:38,QH_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0183,7
1727,LDSTRA-LA-0183,Deal Lost,2025-08-23 07:31:38,QH_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0183,0
2421,LDSTRA-LA-0256,Lead Captured,2024-06-25 20:28:21,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0256,0
2422,LDSTRA-LA-0256,Qualified,2024-06-29 20:28:21,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0256,4
2423,LDSTRA-LA-0256,Contacted,2024-07-04 20:28:21,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0256,5
2424,LDSTRA-LA-0256,Responded,2024-07-07 20:28:21,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0256,3
2425,LDSTRA-LA-0256,Demo Scheduled,2024-07-11 20:28:21,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0256,4
2426,LDSTRA-LA-0256,Demo,2024-07-13 20:28:21,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0256,2
2427,LDSTRA-LA-0256,Demo Completed,2024-07-17 20:28:21,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0256,4
2428,LDSTRA-LA-0256,Proposal Sent,2024-07-22 20:28:21,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0256,5
2429,LDSTRA-LA-0256,Proposal,2024-07-28 20:28:21,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0256,6
2430,LDSTRA-LA-0256,Negotiation,2024-08-04 20:28:21,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0256,7
2431,LDSTRA-LA-0256,Deal Lost,2024-08-04 20:29:13,RA_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0256,0
3209,LDSTRA-LA-0342,Lead Captured,2024-01-22 08:01:43,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0342,0
3210,LDSTRA-LA-0342,Qualified,2024-01-26 08:01:43,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0342,4
3211,LDSTRA-LA-0342,Contacted,2024-01-31 08:01:43,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0342,5
3212,LDSTRA-LA-0342,Responded,2024-02-03 08:01:43,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0342,3
3213,LDSTRA-LA-0342,Demo Scheduled,2024-02-07 08:01:43,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0342,4
3214,LDSTRA-LA-0342,Demo,2024-02-09 08:01:43,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0342,2
3215,LDSTRA-LA-0342,Demo Completed,2024-02-13 08:01:43,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0342,4
3216,LDSTRA-LA-0342,Proposal Sent,2024-02-18 08:01:43,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0342,5
3217,LDSTRA-LA-0342,Proposal,2024-02-24 08:01:43,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0342,6
3218,LDSTRA-LA-0342,Negotiation,2024-03-02 08:01:43,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0342,7
3219,LDSTRA-LA-0342,Deal Won,2024-03-02 08:02:34,PY_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-0342,0
3561,LDSTRA-LA-0378,Lead Captured,2024-05-08 22:14:11,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0378,0
3562,LDSTRA-LA-0378,Qualified,2024-05-14 13:52:38,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0378,6
3563,LDSTRA-LA-0378,Contacted,2024-05-19 19:06:28,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0378,5
3564,LDSTRA-LA-0378,Responded,2024-05-23 19:43:37,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0378,4
3565,LDSTRA-LA-0378,Demo Scheduled,2024-05-28 01:45:11,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0378,4
3566,LDSTRA-LA-0378,Demo,2024-05-28 07:15:15,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0378,0
3750,LDSTRA-LA-0398,Lead Captured,2024-05-18 09:45:35,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0398,0
3751,LDSTRA-LA-0398,Qualified,2024-05-22 09:45:35,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0398,4
3752,LDSTRA-LA-0398,Contacted,2024-05-27 09:45:35,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0398,5
3753,LDSTRA-LA-0398,Responded,2024-05-30 09:45:35,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0398,3
3754,LDSTRA-LA-0398,Demo Scheduled,2024-06-03 09:45:35,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0398,4
3755,LDSTRA-LA-0398,Demo,2024-06-05 09:45:35,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0398,2
3756,LDSTRA-LA-0398,Demo Completed,2024-06-09 09:45:35,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0398,4
3757,LDSTRA-LA-0398,Proposal Sent,2024-06-14 09:45:35,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0398,5
3758,LDSTRA-LA-0398,Proposal,2024-06-20 09:45:35,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0398,6
3759,LDSTRA-LA-0398,Negotiation,2024-06-27 09:45:35,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0398,7
3760,LDSTRA-LA-0398,Deal Lost,2024-06-27 09:45:40,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0398,0
4137,LDSTRA-LA-0444,Lead Captured,2024-07-01 19:56:48,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0444,0
4138,LDSTRA-LA-0444,Qualified,2024-07-10 10:46:01,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0444,9
4139,LDSTRA-LA-0444,Contacted,2024-07-10 19:20:50,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0444,0
4424,LDSTRA-LA-0474,Lead Captured,2024-04-07 18:06:01,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0474,0
