Deal_ID,Lead_ID,Company_ID,Amount_Display,Amount_Numeric,Status,Created_Date,Closed_Date,Rep_ID,Total_Duration_Days
DEAL_1496,LDGLOB-ME-1496,CMP_G_1496,3.92 Crore,39166000,Ongoing - Active,2025-08-21,,OC_ME,10
DEAL_1497,LDLEAD-APAC-1497,CMP_L_1497,2.67 Crore,26688000,Deal Won,2025-07-16,2025-09-03,KM_APAC,49
DEAL_1498,LDCREA-NA-1498,CMP_C_1498,31.77 Lakhs,3177000,Deal Won,2024-06-20,2024-07-30,DK_NA,40
DEAL_1499,LDGLOB-NA-1499,CMP_G_1499,75.50 Lakhs,7550000,Deal Lost,2024-02-24,2024-04-04,CL_NA,40
DEAL_1500,LDLEAD-EU-1500,CMP_L_1500,44.20 Lakhs,4420000,Deal Lost,2025-06-29,2025-08-08,FG_EU,40
DEAL_1501,LDSTRA-NA-1501,CMP_S_1501,90.90 Lakhs,9090000,Deal Lost,2024-09-13,2024-10-23,BJ_NA,40
DEAL_1502,LDSTRA-NA-1502,CMP_S_1502,59.79 Lakhs,5979000,Ongoing - Cold,2024-07-16,,AS_NA,411
DEAL_1503,LDFUTU-APAC-1503,CMP_F_1503,75.44 Lakhs,7544000,Deal Lost,2024-10-02,2024-11-14,MT_APAC,42
DEAL_1504,LDGLOB-AF-1504,CMP_G_1504,90.12 Lakhs,9012000,Deal Lost,2024-06-29,2024-08-08,TB_AF,40
DEAL_1505,LDFUTU-EU-1505,CMP_F_1505,1.57 Crore,15712000,Deal Lost,2024-08-19,2024-09-28,FG_EU,40
DEAL_1506,LDFUTU-AF-1506,CMP_F_1506,2.24 Crore,22415000,Deal Lost,2025-01-26,2025-03-10,TB_AF,43
DEAL_1507,LDDYNA-APAC-1507,CMP_D_1507,73.78 Lakhs,7378000,Deal Lost,2025-07-20,2025-09-04,MT_APAC,45
DEAL_1508,LDADVA-NA-1508,CMP_A_1508,67.58 Lakhs,6758000,Deal Lost,2025-05-17,2025-06-29,CL_NA,42
DEAL_1509,LDFUTU-AF-1509,CMP_F_1509,34.93 Lakhs,3493000,Deal Won,2023-12-31,2024-02-09,TB_AF,40
DEAL_1510,LDFUTU-LA-1510,CMP_F_1510,38.62 Lakhs,3862000,Deal Lost,2024-04-20,2024-05-30,QH_LA,40
DEAL_1511,LDCREA-NA-1511,CMP_C_1511,2.59 Crore,25912000,Deal Lost,2023-10-21,2023-11-30,DK_NA,40
DEAL_1512,LDINNO-LA-1512,CMP_I_1512,38.37 Lakhs,3837000,Deal Lost,2024-08-03,2024-09-12,PY_LA,40
DEAL_1513,LDGLOB-ME-1513,CMP_G_1513,63.16 Lakhs,6316000,Deal Lost,2024-01-17,2024-02-26,OC_ME,40
DEAL_1514,LDADVA-AF-1514,CMP_A_1514,2.75 Crore,27473000,Deal Lost,2024-03-19,2024-05-15,SW_AF,57
DEAL_1515,LDCREA-EU-1515,CMP_C_1515,1.73 Crore,17259000,Deal Lost,2024-09-15,2024-11-13,GW_EU,58
DEAL_1516,LDDYNA-ME-1516,CMP_D_1516,2.37 Crore,23713000,Deal Lost,2024-05-25,2024-07-22,OC_ME,57
DEAL_1517,LDLEAD-APAC-1517,CMP_L_1517,64.08 Lakhs,6408000,Ongoing - Cold,2024-05-06,,LS_APAC,482
DEAL_1518,LDLEAD-EU-1518,CMP_L_1518,1.32 Crore,13180000,Deal Won,2024-11-19,2025-01-12,EB_EU,54
DEAL_1519,LDFUTU-LA-1519,CMP_F_1519,68.83 Lakhs,6883000,Ongoing - Cold,2023-09-10,,PY_LA,722
DEAL_1520,LDINNO-NA-1520,CMP_I_1520,33.04 Lakhs,3304000,Deal Lost,2024-03-24,2024-05-03,BJ_NA,40
DEAL_1521,LDCREA-ME-1521,CMP_C_1521,1.23 Crore,12250000,Deal Won,2024-11-20,2025-01-19,OC_ME,60
DEAL_1522,LDSTRA-AF-1522,CMP_S_1522,2.75 Crore,27467000,Deal Lost,2025-08-13,2025-10-10,SW_AF,58
DEAL_1523,LDSTRA-ME-1523,CMP_S_1523,66.42 Lakhs,6642000,Deal Lost,2023-11-13,2024-01-07,OC_ME,54
DEAL_1524,LDSTRA-APAC-1524,CMP_S_1524,3.52 Crore,35183000,Ongoing - Cold,2024-08-01,,KM_APAC,395
DEAL_1525,LDADVA-NA-1525,CMP_A_1525,86.81 Lakhs,8681000,Deal Lost,2024-11-10,2024-12-28,BJ_NA,48
DEAL_1526,LDFUTU-APAC-1526,CMP_F_1526,4.07 Crore,40699000,Deal Won,2024-03-26,2024-05-05,KM_APAC,40
DEAL_1527,LDCREA-APAC-1527,CMP_C_1527,63.97 Lakhs,6397000,Deal Lost,2023-10-14,2023-11-25,MT_APAC,42
DEAL_1528,LDFUTU-EU-1528,CMP_F_1528,29.39 Lakhs,2939000,Deal Lost,2024-02-29,2024-04-23,GW_EU,54
DEAL_1529,LDGLOB-NA-1529,CMP_G_1529,33.54 Lakhs,3354000,Deal Lost,2024-03-19,2024-04-28,BJ_NA,40
DEAL_1530,LDINNO-ME-1530,CMP_I_1530,22.74 Lakhs,2274000,Deal Lost,2024-03-19,2024-05-16,OC_ME,58
DEAL_1531,LDSTRA-APAC-1531,CMP_S_1531,4.60 Crore,46026000,Deal Lost,2024-04-11,2024-06-07,LS_APAC,56
DEAL_1532,LDGLOB-ME-1532,CMP_G_1532,27.33 Lakhs,2733000,Ongoing - Cold,2024-01-19,,OC_ME,591
DEAL_1533,LDDYNA-ME-1533,CMP_D_1533,1.82 Crore,18217000,Ongoing - Active,2025-07-17,,OC_ME,45
DEAL_1534,LDADVA-NA-1534,CMP_A_1534,93.42 Lakhs,9342000,Ongoing - Cold,2024-12-24,,AS_NA,250
DEAL_1535,LDADVA-APAC-1535,CMP_A_1535,37.35 Lakhs,3735000,Ongoing - Cold,2025-05-23,,JL_APAC,100
DEAL_1536,LDSTRA-APAC-1536,CMP_S_1536,3.26 Crore,32568000,Deal Won,2025-08-27,2025-10-22,LS_APAC,55
DEAL_1537,LDSTRA-NA-1537,CMP_S_1537,3.62 Crore,36214000,Deal Won,2025-03-04,2025-04-13,AS_NA,40
DEAL_1538,LDFUTU-EU-1538,CMP_F_1538,39.15 Lakhs,3915000,Ongoing - Cold,2023-12-23,,HB_EU,617
DEAL_1539,LDLEAD-AF-1539,CMP_L_1539,58.73 Lakhs,5873000,Deal Lost,2025-01-06,2025-02-15,TB_AF,40
DEAL_1540,LDINNO-APAC-1540,CMP_I_1540,43.70 Lakhs,4370000,Deal Won,2025-02-05,2025-03-17,IG_APAC,40
DEAL_1541,LDFUTU-AF-1541,CMP_F_1541,2.43 Crore,24258000,Deal Won,2024-06-10,2024-07-20,TB_AF,40
DEAL_1542,LDADVA-ME-1542,CMP_A_1542,45.27 Lakhs,4527000,Ongoing - Cold,2024-11-27,,OC_ME,277
DEAL_1543,LDSTRA-NA-1543,CMP_S_1543,4.17 Crore,41728000,Ongoing - Cold,2023-11-19,,BJ_NA,651
DEAL_1544,LDADVA-AF-1544,CMP_A_1544,4.63 Crore,46294000,Deal Won,2023-09-10,2023-10-20,TB_AF,40
DEAL_1545,LDLEAD-AF-1545,CMP_L_1545,4.97 Crore,49734000,Deal Lost,2023-12-01,2024-01-10,TB_AF,40
DEAL_1546,LDGLOB-LA-1546,CMP_G_1546,2.30 Crore,22961000,Deal Lost,2024-12-28,2025-02-09,PY_LA,43
DEAL_1547,LDCREA-NA-1547,CMP_C_1547,58.32 Lakhs,5832000,Ongoing - Active,2025-08-07,,AS_NA,25
DEAL_1548,LDGLOB-APAC-1548,CMP_G_1548,60.81 Lakhs,6081000,Deal Lost,2025-03-15,2025-04-24,IG_APAC,40
DEAL_1549,LDADVA-EU-1549,CMP_A_1549,1.16 Crore,11643000,Deal Won,2025-03-21,2025-04-30,HB_EU,40
DEAL_1550,LDSTRA-AF-1550,CMP_S_1550,30.90 Lakhs,3090000,Deal Lost,2024-01-30,2024-03-10,TB_AF,40
DEAL_1551,LDFUTU-APAC-1551,CMP_F_1551,2.29 Crore,22876000,Ongoing - Cold,2025-07-02,,MT_APAC,61
DEAL_1552,LDFUTU-LA-1552,CMP_F_1552,25.63 Lakhs,2563000,Ongoing - Cold,2024-06-04,,PY_LA,453
DEAL_1553,LDDYNA-NA-1553,CMP_D_1553,27.82 Lakhs,2782000,Ongoing - Cold,2023-09-27,,CL_NA,704
DEAL_1554,LDGLOB-LA-1554,CMP_G_1554,85.23 Lakhs,8523000,Ongoing - Cold,2024-01-16,,RA_LA,593
DEAL_1555,LDLEAD-APAC-1555,CMP_L_1555,62.30 Lakhs,6230000,Deal Won,2024-04-02,2024-05-12,IG_APAC,40
DEAL_1556,LDSTRA-LA-1556,CMP_S_1556,45.58 Lakhs,4558000,Deal Lost,2023-11-09,2023-12-23,QH_LA,44
DEAL_1557,LDDYNA-EU-1557,CMP_D_1557,48.40 Lakhs,4840000,Deal Lost,2025-07-23,2025-09-01,GW_EU,40
DEAL_1558,LDCREA-NA-1558,CMP_C_1558,57.40 Lakhs,5740000,Ongoing - Cold,2024-05-26,,BJ_NA,462
DEAL_1559,LDDYNA-EU-1559,CMP_D_1559,3.77 Crore,37669000,Deal Lost,2024-07-20,2024-08-29,FG_EU,40
DEAL_1560,LDADVA-NA-1560,CMP_A_1560,94.00 Lakhs,9400000,Deal Lost,2025-02-06,2025-03-18,DK_NA,40
DEAL_1561,LDSTRA-APAC-1561,CMP_S_1561,2.92 Crore,29206000,Ongoing - Cold,2024-11-22,,KM_APAC,282
DEAL_1562,LDFUTU-ME-1562,CMP_F_1562,43.75 Lakhs,4375000,Deal Lost,2025-04-18,2025-06-14,NA_ME,56
DEAL_1563,LDSTRA-EU-1563,CMP_S_1563,4.91 Crore,49131000,Deal Lost,2023-12-01,2024-01-10,FG_EU,40
DEAL_1564,LDDYNA-AF-1564,CMP_D_1564,2.41 Crore,24085000,Deal Won,2025-04-10,2025-05-22,TB_AF,42
DEAL_1565,LDCREA-EU-1565,CMP_C_1565,34.52 Lakhs,3452000,Deal Lost,2025-06-06,2025-07-16,HB_EU,40
DEAL_1566,LDLEAD-EU-1566,CMP_L_1566,26.15 Lakhs,2615000,Deal Lost,2024-02-13,2024-03-24,EB_EU,40
DEAL_1567,LDSTRA-LA-1567,CMP_S_1567,1.13 Crore,11303000,Deal Won,2024-02-21,2024-04-01,PY_LA,40
DEAL_1568,LDDYNA-NA-1568,CMP_D_1568,52.59 Lakhs,5259000,Ongoing - Cold,2024-11-16,,CL_NA,289
DEAL_1569,LDADVA-LA-1569,CMP_A_1569,45.19 Lakhs,4519000,Deal Won,2024-09-05,2024-10-15,PY_LA,40
DEAL_1570,LDDYNA-LA-1570,CMP_D_1570,37.36 Lakhs,3736000,Deal Lost,2023-09-18,2023-10-28,PY_LA,40
DEAL_1571,LDSTRA-APAC-1571,CMP_S_1571,98.64 Lakhs,9864000,Deal Won,2024-12-24,2025-02-02,LS_APAC,40
DEAL_1572,LDSTRA-NA-1572,CMP_S_1572,3.50 Crore,34978000,Deal Won,2024-02-07,2024-03-18,DK_NA,40
DEAL_1573,LDSTRA-LA-1573,CMP_S_1573,94.94 Lakhs,9494000,Deal Lost,2023-11-12,2023-12-23,RA_LA,41
DEAL_1574,LDGLOB-NA-1574,CMP_G_1574,89.08 Lakhs,8908000,Ongoing - Cold,2024-09-20,,DK_NA,345
DEAL_1575,LDADVA-APAC-1575,CMP_A_1575,24.24 Lakhs,2424000,Deal Won,2025-01-15,2025-02-24,IG_APAC,40
DEAL_1576,LDFUTU-NA-1576,CMP_F_1576,58.58 Lakhs,5858000,Ongoing - Cold,2024-04-19,,CL_NA,499
DEAL_1577,LDCREA-LA-1577,CMP_C_1577,40.40 Lakhs,4040000,Deal Lost,2024-10-24,2024-12-20,PY_LA,57
DEAL_1578,LDCREA-NA-1578,CMP_C_1578,2.75 Crore,27453000,Deal Lost,2025-06-18,2025-08-08,BJ_NA,50
DEAL_1579,LDADVA-EU-1579,CMP_A_1579,32.33 Lakhs,3233000,Deal Lost,2024-01-29,2024-03-09,HB_EU,40
DEAL_1580,LDGLOB-NA-1580,CMP_G_1580,99.87 Lakhs,9987000,Ongoing - Cold,2025-01-26,,BJ_NA,217
DEAL_1581,LDFUTU-EU-1581,CMP_F_1581,59.16 Lakhs,5916000,Deal Won,2024-10-14,2024-11-23,EB_EU,40
DEAL_1582,LDSTRA-APAC-1582,CMP_S_1582,94.36 Lakhs,9436000,Deal Lost,2024-09-15,2024-10-25,LS_APAC,40
DEAL_1583,LDADVA-NA-1583,CMP_A_1583,64.09 Lakhs,6409000,Deal Lost,2024-04-12,2024-05-22,BJ_NA,40
DEAL_1584,LDDYNA-AF-1584,CMP_D_1584,1.51 Crore,15092000,Deal Won,2024-12-24,2025-02-02,TB_AF,40
DEAL_1585,LDCREA-AF-1585,CMP_C_1585,66.67 Lakhs,6667000,Deal Won,2025-07-27,2025-09-25,TB_AF,59
DEAL_1586,LDGLOB-LA-1586,CMP_G_1586,80.70 Lakhs,8070000,Ongoing - Cold,2024-04-04,,PY_LA,514
DEAL_1587,LDLEAD-NA-1587,CMP_L_1587,37.41 Lakhs,3741000,Deal Lost,2024-12-31,2025-02-09,CL_NA,40
DEAL_1588,LDSTRA-NA-1588,CMP_S_1588,3.79 Crore,37943000,Deal Lost,2024-03-17,2024-04-26,DK_NA,40
DEAL_1589,LDINNO-LA-1589,CMP_I_1589,49.31 Lakhs,4931000,Ongoing - Cold,2023-12-30,,QH_LA,610
DEAL_1590,LDCREA-AF-1590,CMP_C_1590,83.09 Lakhs,8309000,Deal Won,2024-04-25,2024-06-04,SW_AF,40
DEAL_1591,LDFUTU-NA-1591,CMP_F_1591,4.91 Crore,49079000,Deal Lost,2025-04-12,2025-05-22,CL_NA,40
DEAL_1592,LDINNO-NA-1592,CMP_I_1592,93.04 Lakhs,9304000,Ongoing - Cold,2023-09-06,,AS_NA,725
DEAL_1593,LDGLOB-EU-1593,CMP_G_1593,81.61 Lakhs,8161000,Deal Won,2023-11-14,2023-12-24,GW_EU,40
DEAL_1594,LDGLOB-NA-1594,CMP_G_1594,25.35 Lakhs,2535000,Deal Won,2024-06-11,2024-08-02,BJ_NA,51
DEAL_1595,LDSTRA-AF-1595,CMP_S_1595,3.14 Crore,31377000,Deal Lost,2024-12-14,2025-01-23,SW_AF,40
DEAL_1596,LDSTRA-LA-1596,CMP_S_1596,64.99 Lakhs,6499000,Deal Lost,2025-01-14,2025-02-23,PY_LA,40
DEAL_1597,LDGLOB-ME-1597,CMP_G_1597,83.63 Lakhs,8363000,Deal Won,2024-12-06,2025-01-15,OC_ME,40
DEAL_1598,LDDYNA-NA-1598,CMP_D_1598,2.85 Crore,28451000,Ongoing - Cold,2023-10-07,,DK_NA,694
DEAL_1599,LDFUTU-LA-1599,CMP_F_1599,23.54 Lakhs,2354000,Deal Lost,2025-03-10,2025-04-19,PY_LA,40
DEAL_1600,LDDYNA-NA-1600,CMP_D_1600,53.59 Lakhs,5359000,Ongoing - Cold,2024-02-01,,DK_NA,577
DEAL_1601,LDFUTU-NA-1601,CMP_F_1601,4.78 Crore,47836000,Ongoing - Cold,2025-03-28,,BJ_NA,157
DEAL_1602,LDFUTU-AF-1602,CMP_F_1602,2.25 Crore,22476000,Ongoing - Cold,2025-01-09,,SW_AF,234
DEAL_1603,LDINNO-EU-1603,CMP_I_1603,3.37 Crore,33671000,Deal Won,2024-02-02,2024-03-19,GW_EU,46
DEAL_1604,LDFUTU-EU-1604,CMP_F_1604,81.67 Lakhs,8167000,Deal Won,2023-12-22,2024-01-31,EB_EU,40
DEAL_1605,LDCREA-APAC-1605,CMP_C_1605,1.62 Crore,16170000,Deal Lost,2024-10-10,2024-11-28,LS_APAC,48
DEAL_1606,LDDYNA-AF-1606,CMP_D_1606,49.80 Lakhs,4980000,Deal Lost,2024-08-24,2024-10-03,SW_AF,40
DEAL_1607,LDCREA-APAC-1607,CMP_C_1607,1.22 Crore,12192000,Deal Won,2024-08-05,2024-09-16,JL_APAC,41
DEAL_1608,LDLEAD-ME-1608,CMP_L_1608,71.06 Lakhs,7106000,Deal Lost,2025-06-24,2025-08-03,NA_ME,40
DEAL_1609,LDADVA-NA-1609,CMP_A_1609,54.66 Lakhs,5466000,Deal Won,2024-11-26,2025-01-05,AS_NA,40
DEAL_1610,LDCREA-APAC-1610,CMP_C_1610,55.70 Lakhs,5570000,Ongoing - Cold,2024-07-15,,IG_APAC,413
DEAL_1611,LDFUTU-LA-1611,CMP_F_1611,1.77 Crore,17703000,Deal Won,2025-02-04,2025-03-16,PY_LA,40
DEAL_1612,LDLEAD-NA-1612,CMP_L_1612,2.33 Crore,23307000,Deal Won,2023-10-26,2023-12-05,DK_NA,40
DEAL_1613,LDCREA-APAC-1613,CMP_C_1613,2.75 Crore,27539000,Deal Won,2024-03-12,2024-04-21,IG_APAC,40
DEAL_1614,LDADVA-APAC-1614,CMP_A_1614,82.48 Lakhs,8248000,Ongoing - Cold,2025-01-03,,IG_APAC,241
DEAL_1615,LDINNO-NA-1615,CMP_I_1615,22.78 Lakhs,2278000,Deal Lost,2023-11-24,2024-01-03,AS_NA,40
DEAL_1616,LDCREA-AF-1616,CMP_C_1616,85.88 Lakhs,8588000,Deal Lost,2025-07-09,2025-08-18,SW_AF,40
DEAL_1617,LDADVA-APAC-1617,CMP_A_1617,20.85 Lakhs,2085000,Deal Won,2024-05-21,2024-07-08,MT_APAC,47
DEAL_1618,LDADVA-LA-1618,CMP_A_1618,1.30 Crore,12989000,Deal Lost,2024-11-22,2025-01-22,RA_LA,61
DEAL_1619,LDCREA-APAC-1619,CMP_C_1619,4.66 Crore,46638000,Deal Lost,2025-06-11,2025-07-21,KM_APAC,40
DEAL_1620,LDADVA-APAC-1620,CMP_A_1620,79.15 Lakhs,7915000,Deal Lost,2023-12-01,2024-01-10,IG_APAC,40
DEAL_1621,LDGLOB-AF-1621,CMP_G_1621,51.90 Lakhs,5190000,Ongoing - Cold,2023-10-10,,SW_AF,691
DEAL_1622,LDGLOB-NA-1622,CMP_G_1622,1.37 Crore,13682000,Deal Lost,2025-07-09,2025-08-18,AS_NA,40
DEAL_1623,LDLEAD-ME-1623,CMP_L_1623,2.10 Crore,21000000,Deal Lost,2023-12-16,2024-01-25,NA_ME,40
DEAL_1624,LDSTRA-NA-1624,CMP_S_1624,96.50 Lakhs,9650000,Deal Lost,2023-12-06,2024-01-15,AS_NA,40
DEAL_1625,LDLEAD-ME-1625,CMP_L_1625,34.27 Lakhs,3427000,Deal Won,2025-08-26,2025-10-05,OC_ME,40
DEAL_1626,LDDYNA-NA-1626,CMP_D_1626,89.67 Lakhs,8967000,Deal Lost,2025-01-25,2025-03-06,AS_NA,40
DEAL_1627,LDFUTU-EU-1627,CMP_F_1627,1.93 Crore,19327000,Deal Lost,2024-10-11,2024-11-20,EB_EU,40
DEAL_1628,LDINNO-NA-1628,CMP_I_1628,2.21 Crore,22061000,Deal Won,2024-09-04,2024-10-14,BJ_NA,40
DEAL_1629,LDGLOB-LA-1629,CMP_G_1629,36.57 Lakhs,3657000,Deal Won,2023-09-29,2023-11-23,PY_LA,54
DEAL_1630,LDINNO-APAC-1630,CMP_I_1630,4.09 Crore,40914000,Deal Won,2024-03-10,2024-04-19,LS_APAC,40
DEAL_1631,LDINNO-NA-1631,CMP_I_1631,89.83 Lakhs,8983000,Deal Lost,2023-11-01,2023-12-13,AS_NA,41
DEAL_1632,LDCREA-NA-1632,CMP_C_1632,2.00 Crore,19984000,Deal Won,2025-08-01,2025-09-10,DK_NA,40
DEAL_1633,LDCREA-NA-1633,CMP_C_1633,2.84 Crore,28358000,Deal Won,2024-10-30,2024-12-10,BJ_NA,41
DEAL_1634,LDCREA-NA-1634,CMP_C_1634,49.95 Lakhs,4995000,Deal Lost,2024-11-14,2025-01-11,DK_NA,57
DEAL_1635,LDFUTU-NA-1635,CMP_F_1635,1.26 Crore,12586000,Ongoing - Cold,2024-06-20,,BJ_NA,438
DEAL_1636,LDCREA-NA-1636,CMP_C_1636,31.79 Lakhs,3179000,Ongoing - Cold,2025-05-09,,CL_NA,114
DEAL_1637,LDADVA-NA-1637,CMP_A_1637,77.16 Lakhs,7716000,Ongoing - Cold,2025-05-25,,DK_NA,98
DEAL_1638,LDINNO-AF-1638,CMP_I_1638,47.73 Lakhs,4773000,Deal Lost,2024-04-15,2024-05-25,SW_AF,40
DEAL_1639,LDLEAD-ME-1639,CMP_L_1639,2.82 Crore,28240000,Ongoing - Cold,2024-02-07,,OC_ME,572
DEAL_1640,LDINNO-EU-1640,CMP_I_1640,21.14 Lakhs,2114000,Deal Won,2024-12-15,2025-01-24,FG_EU,40
DEAL_1641,LDCREA-AF-1641,CMP_C_1641,82.79 Lakhs,8279000,Deal Won,2023-11-24,2024-01-19,TB_AF,56
DEAL_1642,LDDYNA-EU-1642,CMP_D_1642,97.44 Lakhs,9744000,Deal Lost,2025-05-21,2025-06-30,GW_EU,40
DEAL_1643,LDSTRA-APAC-1643,CMP_S_1643,44.03 Lakhs,4403000,Deal Lost,2023-09-19,2023-10-31,JL_APAC,41
DEAL_1644,LDCREA-NA-1644,CMP_C_1644,4.72 Crore,47157000,Ongoing - Cold,2024-11-30,,DK_NA,274
DEAL_1645,LDGLOB-ME-1645,CMP_G_1645,54.52 Lakhs,5452000,Ongoing - Cold,2024-12-18,,NA_ME,256
DEAL_1646,LDDYNA-EU-1646,CMP_D_1646,3.17 Crore,31691000,Deal Lost,2024-07-12,2024-09-08,EB_EU,58
DEAL_1647,LDLEAD-AF-1647,CMP_L_1647,41.80 Lakhs,4180000,Ongoing - Cold,2025-02-05,,SW_AF,207
DEAL_1648,LDADVA-EU-1648,CMP_A_1648,2.23 Crore,22315000,Deal Won,2024-11-06,2024-12-27,EB_EU,51
DEAL_1649,LDFUTU-APAC-1649,CMP_F_1649,2.80 Crore,27952000,Deal Won,2024-11-07,2024-12-17,LS_APAC,40
DEAL_1650,LDSTRA-NA-1650,CMP_S_1650,4.08 Crore,40777000,Deal Lost,2024-06-19,2024-08-15,BJ_NA,56
DEAL_1651,LDGLOB-NA-1651,CMP_G_1651,3.57 Crore,35737000,Ongoing - Cold,2024-09-14,,BJ_NA,351
DEAL_1652,LDINNO-EU-1652,CMP_I_1652,61.52 Lakhs,6152000,Ongoing - Cold,2025-06-07,,EB_EU,85
DEAL_1653,LDGLOB-AF-1653,CMP_G_1653,1.94 Crore,19439000,Ongoing - Cold,2024-04-20,,SW_AF,498
DEAL_1654,LDGLOB-LA-1654,CMP_G_1654,55.28 Lakhs,5528000,Deal Won,2024-03-15,2024-04-24,RA_LA,40
DEAL_1655,LDFUTU-AF-1655,CMP_F_1655,1.77 Crore,17697000,Deal Won,2025-06-14,2025-07-24,TB_AF,40
DEAL_1656,LDADVA-EU-1656,CMP_A_1656,87.52 Lakhs,8752000,Deal Won,2024-03-26,2024-05-05,FG_EU,40
DEAL_1657,LDDYNA-LA-1657,CMP_D_1657,45.58 Lakhs,4558000,Deal Won,2024-10-31,2024-12-10,PY_LA,40
DEAL_1658,LDADVA-ME-1658,CMP_A_1658,3.88 Crore,38752000,Deal Lost,2025-08-08,2025-09-17,NA_ME,40
DEAL_1659,LDLEAD-ME-1659,CMP_L_1659,72.02 Lakhs,7202000,Deal Lost,2024-09-23,2024-11-11,OC_ME,49
DEAL_1660,LDADVA-NA-1660,CMP_A_1660,2.76 Crore,27551000,Deal Won,2025-06-18,2025-08-05,BJ_NA,47
DEAL_1661,LDGLOB-AF-1661,CMP_G_1661,71.86 Lakhs,7186000,Deal Lost,2025-06-22,2025-08-01,TB_AF,40
DEAL_1662,LDDYNA-EU-1662,CMP_D_1662,38.01 Lakhs,3801000,Deal Won,2025-04-02,2025-06-01,GW_EU,59
DEAL_1663,LDADVA-APAC-1663,CMP_A_1663,4.15 Crore,41510000,Ongoing - Cold,2025-03-13,,LS_APAC,171
DEAL_1664,LDSTRA-ME-1664,CMP_S_1664,41.00 Lakhs,4100000,Ongoing - Cold,2024-07-03,,NA_ME,424
DEAL_1665,LDINNO-APAC-1665,CMP_I_1665,23.23 Lakhs,2323000,Deal Won,2025-02-20,2025-04-01,MT_APAC,40
DEAL_1666,LDCREA-ME-1666,CMP_C_1666,65.18 Lakhs,6518000,Deal Won,2024-08-21,2024-09-30,NA_ME,40
DEAL_1667,LDADVA-EU-1667,CMP_A_1667,1.74 Crore,17391000,Ongoing - Cold,2025-04-24,,HB_EU,129
DEAL_1668,LDDYNA-EU-1668,CMP_D_1668,44.17 Lakhs,4417000,Ongoing - Cold,2024-08-12,,GW_EU,384
DEAL_1669,LDSTRA-APAC-1669,CMP_S_1669,67.36 Lakhs,6736000,Ongoing - Cold,2024-06-24,,MT_APAC,434
DEAL_1670,LDSTRA-LA-1670,CMP_S_1670,26.20 Lakhs,2620000,Ongoing - Cold,2023-09-04,,RA_LA,728
DEAL_1671,LDCREA-EU-1671,CMP_C_1671,1.71 Crore,17073000,Deal Lost,2025-08-29,2025-10-08,EB_EU,40
DEAL_1672,LDSTRA-APAC-1672,CMP_S_1672,90.96 Lakhs,9096000,Ongoing - Cold,2025-05-16,,IG_APAC,107
DEAL_1673,LDGLOB-EU-1673,CMP_G_1673,1.99 Crore,19883000,Deal Won,2025-03-30,2025-05-09,EB_EU,40
DEAL_1674,LDCREA-APAC-1674,CMP_C_1674,4.01 Crore,40091000,Ongoing - Cold,2024-11-04,,JL_APAC,300
DEAL_1675,LDGLOB-EU-1675,CMP_G_1675,4.36 Crore,43623000,Deal Won,2024-03-02,2024-04-11,EB_EU,40
DEAL_1676,LDLEAD-EU-1676,CMP_L_1676,88.40 Lakhs,8840000,Deal Won,2025-05-21,2025-06-30,HB_EU,40
DEAL_1677,LDADVA-NA-1677,CMP_A_1677,49.09 Lakhs,4909000,Ongoing - Cold,2024-01-19,,CL_NA,591
DEAL_1678,LDINNO-ME-1678,CMP_I_1678,54.81 Lakhs,5481000,Deal Lost,2025-02-07,2025-04-03,NA_ME,55
DEAL_1679,LDFUTU-EU-1679,CMP_F_1679,25.64 Lakhs,2564000,Deal Lost,2023-09-05,2023-10-19,GW_EU,44
DEAL_1680,LDFUTU-NA-1680,CMP_F_1680,79.61 Lakhs,7961000,Deal Lost,2024-04-02,2024-05-12,DK_NA,40
DEAL_1681,LDCREA-LA-1681,CMP_C_1681,38.63 Lakhs,3863000,Ongoing - Cold,2025-05-18,,RA_LA,105
DEAL_1682,LDLEAD-AF-1682,CMP_L_1682,50.34 Lakhs,5034000,Ongoing - Cold,2025-03-17,,SW_AF,167
DEAL_1683,LDCREA-EU-1683,CMP_C_1683,3.78 Crore,37845000,Deal Won,2023-09-21,2023-10-31,GW_EU,40
DEAL_1684,LDINNO-EU-1684,CMP_I_1684,3.85 Crore,38515000,Deal Won,2025-08-04,2025-10-02,EB_EU,58
DEAL_1685,LDLEAD-ME-1685,CMP_L_1685,3.26 Crore,32610000,Deal Won,2024-04-22,2024-06-01,OC_ME,40
DEAL_1686,LDGLOB-LA-1686,CMP_G_1686,2.58 Crore,25849000,Ongoing - Cold,2025-03-31,,RA_LA,153
DEAL_1687,LDFUTU-EU-1687,CMP_F_1687,1.99 Crore,19888000,Deal Won,2024-05-30,2024-07-09,FG_EU,40
DEAL_1688,LDSTRA-LA-1688,CMP_S_1688,28.50 Lakhs,2850000,Deal Lost,2024-10-03,2024-11-13,PY_LA,41
DEAL_1689,LDLEAD-APAC-1689,CMP_L_1689,2.55 Crore,25458000,Ongoing - Cold,2025-06-26,,KM_APAC,66
DEAL_1690,LDCREA-EU-1690,CMP_C_1690,74.98 Lakhs,7498000,Deal Lost,2024-07-16,2024-08-25,GW_EU,40
